id,question,answer,category,subcategory,difficulty,source,dataset_name,interview_type,language,tags,created_at
1387,What is the difference between checked exceptions and unchecked exceptions?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,What are common interview questions for Java?,2026-07-09 12:52:34
1388,How do you throw an exception from a method?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,I need Java interview questions,2026-07-09 12:52:34
1389,What happens when you throw a checked exception from a method?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,I need programming interview questions,2026-07-09 12:52:34
1390,What are the options you have to eliminate compilation errors when handling checked exceptions?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Could we do a mock interview?,2026-07-09 12:52:34
1391,How do you create a custom exception?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Can you give me interview questions about Java?,2026-07-09 12:52:34
1392,How do you handle multiple exception types with same exception handling block?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,I need software engineering interview questions,2026-07-09 12:52:34
1393,Can you explain about try with resources?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Prepare me for an interview for a software engineering role,2026-07-09 12:52:34
1394,How does try with resources work?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Could we do a mock interview?,2026-07-09 12:52:34
1395,Can you explain a few exception handling best practices?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Can you give me interview questions about Java?,2026-07-09 12:52:34
1396,What are the default values in an array?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,I need programming interview questions,2026-07-09 12:52:34
1397,How do you loop around an array using enhanced for loop?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Could you question me about Java?,2026-07-09 12:52:34
1398,How do you print the content of an array?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,I want interview questions about Java,2026-07-09 12:52:34
1399,How do you compare two arrays?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,I need programming interview questions,2026-07-09 12:52:34
1400,What is an enum?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Prepare me for an interview for a software engineering role,2026-07-09 12:52:34
1401,Can you use a switch statement around an enum?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Prepare me for an interview,2026-07-09 12:52:34
1402,What are variable arguments or varargs?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,I want interview questions about Java,2026-07-09 12:52:34
1403,What are asserts used for?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Can you give me interview questions about Java?,2026-07-09 12:52:34
1404,When should asserts be used?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Prepare me for an interview,2026-07-09 12:52:34
1405,What is garbage collection?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Provide me with interview questions about Java,2026-07-09 12:52:34
1406,Can you explain garbage collection with an example?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,I need software engineering interview questions,2026-07-09 12:52:34
1407,When is garbage collection run?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Prepare me for an interview for a software engineering role,2026-07-09 12:52:34
1408,What are best practices on garbage collection?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,I need programming interview questions,2026-07-09 12:52:34
1409,What are initialization blocks?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Could you question me about Java?,2026-07-09 12:52:34
1410,What is a static initializer?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Could you question me about Java?,2026-07-09 12:52:34
1411,What is an instance initializer block?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Can you give me interview questions about Java?,2026-07-09 12:52:34
1412,What is tokenizing?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Could we do a mock interview?,2026-07-09 12:52:34
1413,Can you give an example of tokenizing?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,I need programming interview questions,2026-07-09 12:52:34
1414,What is serialization?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,I need programming interview questions,2026-07-09 12:52:34
1415,How do you serialize an object using serializable interface?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Prepare me for an interview,2026-07-09 12:52:34
1416,How do you de-serialize in Java?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,What are common interview questions for Java?,2026-07-09 12:52:34
1417,What do you do if only parts of the object have to be serialized?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,I want interview questions about Java,2026-07-09 12:52:34
1418,How do you serialize a hierarchy of objects?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,I need software engineering interview questions,2026-07-09 12:52:34
1419,Are the constructors in an object invoked when it is de-serialized?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,I need Java interview questions,2026-07-09 12:52:34
1420,Are the values of static variables stored when an object is serialized?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Can you give me interview questions about Java?,2026-07-09 12:52:34
1421,Why do we need collections in Java?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,I want interview questions about Java,2026-07-09 12:52:34
1422,What are the important interfaces in the collection hierarchy?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,I want interview questions about Java,2026-07-09 12:52:34
1423,What are the important methods that are declared in the collection interface?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Prepare me for an interview,2026-07-09 12:52:34
1424,Can you explain briefly about the List interface?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,Can you give me interview questions about Java?,2026-07-09 12:52:34
1425,Explain about ArrayList with an example?,,Software Engineering,Software Engineering,Unknown,Hugging Face,Software Engineering Interviews HF,Technical,English,I need programming interview questions,2026-07-09 12:52:34
